tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
turlock9,Expert,13th place,Spewage,Dirty Dogs,Trevor Buchan,Jakob Seidner,Ryan Leong,Talor Garrison,1,2
turlock9,Advanced,Round of 16,Cool Kicks,Harold and Kumarís Downfall,Jaden Knott,Shannon Lau,Nathan Lee,Ryan Le,2,1
turlock9,Advanced,Round of 16,Shishkabob,Harold and Kumar,Krish Mehta,sean ross,Shiv Pandya,Anthony Nguyen,2,1
turlock9,Advanced,Quarter-finals,Road Runners,Cool Kicks,Connor Nelson,Lawrence Chang,Jaden Knott,Shannon Lau,2,0
turlock9,Advanced,Quarter-finals,Tasmanian Devils,TheMangos,Sebastian A.,Carlos Diaz,Max Bentley,Ethan Rogers,0,2
turlock9,Advanced,Quarter-finals,0 Net Worth,Shishkabob,Vietnam Mai,Bernard Suwirjo,Krish Mehta,sean ross,2,0
turlock9,Advanced,Quarter-finals,Banana Joe's,Ginga,Derrick Chen,Luke Williams,Jose Solis,Neel Thakkar,2,1
turlock9,Advanced,Semi-finals,Road Runners,TheMangos,Connor Nelson,Lawrence Chang,Max Bentley,Ethan Rogers,1,2
turlock9,Advanced,Semi-finals,0 Net Worth,Banana Joe's,Vietnam Mai,Bernard Suwirjo,Derrick Chen,Luke Williams,0,2
turlock9,Advanced,1st place,TheMangos,Banana Joe's,Max Bentley,Ethan Rogers,Derrick Chen,Luke Williams,0,2
turlock9,Advanced,3rd place,0 Net Worth,Road Runners,Vietnam Mai,Bernard Suwirjo,Connor Nelson,Lawrence Chang,1,2
turlock9,Advanced,P5: Semi-finals,Tasmanian Devils,Cool Kicks,Sebastian A.,Carlos Diaz,Jaden Knott,Shannon Lau,NA,NA
turlock9,Advanced,P5: Semi-finals,Ginga,Shishkabob,Jose Solis,Neel Thakkar,Krish Mehta,sean ross,NA,NA
turlock9,Advanced,P9: Final,Harold and Kumarís Downfall,Harold and Kumar,Nathan Lee,Ryan Le,Shiv Pandya,Anthony Nguyen,NA,NA
