tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,OxenKin,TexMex,Jake Oxendine,Tim Gaskin,JC Meave,Michael Du,2,0
sfg2,4.0-5.0 Expert Division(NHZ),Round of 16,Dialed,Man and Monkey,Josh Cain,Luke Pennington,Garrett Meredith,Trey Brown,2,0
sfg2,4.0-5.0 Expert Division(NHZ),Quarter-finals,Globo Gym Purple Cobras <U+0001F40D>,Goon Squad,Noah Saddik,Zack Duffy,Robbie Brisco,Josh Fragiacomo,1,2
sfg2,4.0-5.0 Expert Division(NHZ),Quarter-finals,Statically Indeterminate,Poo Guys,Cormac Alonzo,Mason Thau,Schon Siguenza,Troy Mauk,1,2
sfg2,4.0-5.0 Expert Division(NHZ),Quarter-finals,Electro-Monkies,Jeff,Ryan McCargar,Nathaniel Schrag,Nicolas Ramos,Dylan West,1,0
sfg2,4.0-5.0 Expert Division(NHZ),Quarter-finals,OxenKin,Dialed,Jake Oxendine,Tim Gaskin,Josh Cain,Luke Pennington,0,2
sfg2,4.0-5.0 Expert Division(NHZ),Semi-finals,Goon Squad,Poo Guys,Robbie Brisco,Josh Fragiacomo,Schon Siguenza,Troy Mauk,0,2
sfg2,4.0-5.0 Expert Division(NHZ),Semi-finals,Electro-Monkies,Dialed,Ryan McCargar,Nathaniel Schrag,Josh Cain,Luke Pennington,2,0
sfg2,4.0-5.0 Expert Division(NHZ),1st place,Poo Guys,Electro-Monkies,Schon Siguenza,Troy Mauk,Ryan McCargar,Nathaniel Schrag,0,2
sfg2,4.0-5.0 Expert Division(NHZ),3rd place,Dialed,Goon Squad,Josh Cain,Luke Pennington,Robbie Brisco,Josh Fragiacomo,2,1
sfg2,4.0-5.0 Expert Division(NHZ),P5: Semi-finals,Statically Indeterminate,Globo Gym Purple Cobras <U+0001F40D>,Cormac Alonzo,Mason Thau,Noah Saddik,Zack Duffy,NA,NA
sfg2,4.0-5.0 Expert Division(NHZ),P5: Semi-finals,OxenKin,Jeff,Jake Oxendine,Tim Gaskin,Nicolas Ramos,Dylan West,NA,NA
sfg2,4.0-5.0 Expert Division(NHZ),P9: Quarter-finals,Beach Bums,Default Settings,Ryan Leong,Sasha Mariniuk,Abe Yeager,Max Zhang,NA,NA
sfg2,4.0-5.0 Expert Division(NHZ),P9: Quarter-finals,The Untouchaballs,Homie Hoppin,Rohan Sachdeva,Derrick Chen,Quinn Hufler,Jackson Blackburn,NA,NA
sfg2,4.0-5.0 Expert Division(NHZ),P9: Quarter-finals,Faking,Whoís Touching Me,Trey Scheid,Ryan Garrigan,Shea Duty,Luis Natera,0,2
sfg2,4.0-5.0 Expert Division(NHZ),P9: Quarter-finals,Man and Monkey,TexMex,Garrett Meredith,Trey Brown,JC Meave,Michael Du,0,2
sfg2,4.0-5.0 Expert Division(NHZ),P9: Semi-finals,Whoís Touching Me,TexMex,Shea Duty,Luis Natera,JC Meave,Michael Du,1,2
sfg2,4.0-5.0 Expert Division(NHZ),P13: Semi-finals,Man and Monkey,Faking,Garrett Meredith,Trey Brown,Trey Scheid,Ryan Garrigan,NA,NA
sfg2,4.0-5.0 Expert Division(NHZ),P17: Quarter-finals,Sponkballers,SV Nativz,liam llorin,Tiger Sun,Guy Hadas,Ron Arbel,0,2
sfg2,4.0-5.0 Expert Division(NHZ),P17: Quarter-finals,Littlestitious,Dolo Boys,Casper Wu,Daniel Lee,Conner Currie,Chris Heinemeyer,21,13
sfg2,4.0-5.0 Expert Division(NHZ),P17: Quarter-finals,Griddy,Spike Bros,Ethan Geller,Carlos Diaz,Adam Wulkan,Zach Weiss,0,2
sfg2,4.0-5.0 Expert Division(NHZ),P17: Semi-finals,Average Joes,SV Nativz,Joseph Kaylor,Joey Carmichael,Guy Hadas,Ron Arbel,1,2
sfg2,4.0-5.0 Expert Division(NHZ),P17: Semi-finals,Littlestitious,Spike Bros,Casper Wu,Daniel Lee,Adam Wulkan,Zach Weiss,21,17
sfg2,4.0-5.0 Expert Division(NHZ),17th place,SV Nativz,Littlestitious,Guy Hadas,Ron Arbel,Casper Wu,Daniel Lee,NA,NA
sfg2,4.0-5.0 Expert Division(NHZ),19th place,Spike Bros,Average Joes,Adam Wulkan,Zach Weiss,Joseph Kaylor,Joey Carmichael,NA,NA
sfg2,4.0-5.0 Expert Division(NHZ),P21: Semi-finals,Griddy,Dolo Boys,Ethan Geller,Carlos Diaz,Conner Currie,Chris Heinemeyer,NA,NA
sfg2,1.0-3.0 Intermediate Division(WNHZ),Semi-finals,Shadi got swag,Sunsetters,sean ross,Adi Melamed,Kyle Masangkay,Sage Arquero,21,14
sfg2,1.0-3.0 Intermediate Division(WNHZ),Semi-finals,Shadi got swag,Sunsetters,sean ross,Adi Melamed,Kyle Masangkay,Sage Arquero,21,15
sfg2,1.0-3.0 Intermediate Division(WNHZ),Semi-finals,Snoopy,RINC LOVE,Elle Lowe,Jolene Lee,Emmanuel Ayumba,Casi Cobb,21,15
sfg2,1.0-3.0 Intermediate Division(WNHZ),Semi-finals,Snoopy,RINC LOVE,Elle Lowe,Jolene Lee,Emmanuel Ayumba,Casi Cobb,21,10
sfg2,1.0-3.0 Intermediate Division(WNHZ),Semi-finals,Shadi got swag,Snoopy,sean ross,Adi Melamed,Elle Lowe,Jolene Lee,13,21
sfg2,1.0-3.0 Intermediate Division(WNHZ),Semi-finals,Shadi got swag,Snoopy,sean ross,Adi Melamed,Elle Lowe,Jolene Lee,21,15
sfg2,1.0-3.0 Intermediate Division(WNHZ),Semi-finals,Shadi got swag,Snoopy,sean ross,Adi Melamed,Elle Lowe,Jolene Lee,21,23
sfg2,1.0-3.0 Intermediate Division(WNHZ),Losers Minor Final,RINC LOVE,Sunsetters,Emmanuel Ayumba,Casi Cobb,Kyle Masangkay,Sage Arquero,21,15
sfg2,1.0-3.0 Intermediate Division(WNHZ),Losers Minor Final,RINC LOVE,Sunsetters,Emmanuel Ayumba,Casi Cobb,Kyle Masangkay,Sage Arquero,21,15
sfg2,1.0-3.0 Intermediate Division(WNHZ),Losers Final,Shadi got swag,RINC LOVE,sean ross,Adi Melamed,Emmanuel Ayumba,Casi Cobb,NA,NA
sfg2,1.0-3.0 Intermediate Division(WNHZ),Losers Final,Shadi got swag,RINC LOVE,sean ross,Adi Melamed,Emmanuel Ayumba,Casi Cobb,NA,NA
sfg2,1.0-3.0 Intermediate Division(WNHZ),Losers Final,Shadi got swag,RINC LOVE,sean ross,Adi Melamed,Emmanuel Ayumba,Casi Cobb,NA,NA
