tourney,Division,Round,Team1,Team2,T1P1,T1P2,T2P1,T2P2,t1score,t2score
casrrsm6,Expert,Losers Minor SF,Dean is daddy,MOD,Andrew Kosche,Karah Hui,Brandon Brown,Corey Schneider,0,1
casrrsm6,Expert,Losers Minor SF,Da Boy's Bois,Johan Santanaís Changeup,AJ Hutchinson,Warner Curtis,William Foote,Oscar OBrien,21,12
casrrsm6,Expert,Losers Minor SF,Da Boy's Bois,Johan Santanaís Changeup,AJ Hutchinson,Warner Curtis,William Foote,Oscar OBrien,1,0
casrrsm6,Expert,Losers Minor SF,Arcadia Chickens,MOD,Kalin Miramontes,Victor Ho,Brandon Brown,Corey Schneider,0,1
casrrsm6,Expert,Losers Minor SF,Arcadia Chickens,MOD,Kalin Miramontes,Victor Ho,Brandon Brown,Corey Schneider,0,1
casrrsm6,Expert,Losers Minor SF,Dean is daddy,How To Circumspike,Andrew Kosche,Karah Hui,Schon Siguenza,Dean Wasil,NA,NA
casrrsm6,Expert,Losers Minor SF,Dean is daddy,How To Circumspike,Andrew Kosche,Karah Hui,Schon Siguenza,Dean Wasil,NA,NA
casrrsm6,Expert,Losers Minor SF,Dean is daddy,How To Circumspike,Andrew Kosche,Karah Hui,Schon Siguenza,Dean Wasil,NA,NA
casrrsm6,Expert,Losers Minor SF,Da Boy's Bois,MOD,AJ Hutchinson,Warner Curtis,Brandon Brown,Corey Schneider,18,21
casrrsm6,Expert,Losers Minor SF,Da Boy's Bois,MOD,AJ Hutchinson,Warner Curtis,Brandon Brown,Corey Schneider,0,1
casrrsm6,Expert,Losers Minor SF,Johan Santanaís Changeup,Arcadia Chickens,William Foote,Oscar OBrien,Kalin Miramontes,Victor Ho,NA,NA
casrrsm6,Expert,Losers Minor SF,Johan Santanaís Changeup,Arcadia Chickens,William Foote,Oscar OBrien,Kalin Miramontes,Victor Ho,NA,NA
casrrsm6,Expert,Losers Minor SF,Johan Santanaís Changeup,Arcadia Chickens,William Foote,Oscar OBrien,Kalin Miramontes,Victor Ho,NA,NA
casrrsm6,Expert,Losers Minor SF,Dream Team,MOD,Matt Ortlip,John Choi,Brandon Brown,Corey Schneider,1,0
casrrsm6,Expert,Losers Minor SF,Dream Team,MOD,Matt Ortlip,John Choi,Brandon Brown,Corey Schneider,1,0
casrrsm6,Advanced,Round of 16,2nd Touch,Jokic4MVP,Chris Glover,Lee Stonum,Riley Lathrop,Tucker Cargile,1,0
casrrsm6,Advanced,Round of 16,2nd Touch,Jokic4MVP,Chris Glover,Lee Stonum,Riley Lathrop,Tucker Cargile,1,0
casrrsm6,Advanced,Round of 16,SpikeGeneers,After School Snacks,James Johnson,Colin Hussey,Anish Ravilla,Aiden Lieb,21,15
casrrsm6,Advanced,Round of 16,SpikeGeneers,After School Snacks,James Johnson,Colin Hussey,Anish Ravilla,Aiden Lieb,21,11
casrrsm6,Advanced,Round of 16,Sir Spikes a Lot,Fish out of Water,Trevor Brouelette,Joseph Roberts,Addison Seale,Kelsey DeJesus,12,15
casrrsm6,Advanced,Round of 16,Sir Spikes a Lot,Fish out of Water,Trevor Brouelette,Joseph Roberts,Addison Seale,Kelsey DeJesus,15,7
casrrsm6,Advanced,Round of 16,Sir Spikes a Lot,Fish out of Water,Trevor Brouelette,Joseph Roberts,Addison Seale,Kelsey DeJesus,15,11
casrrsm6,Advanced,Round of 16,ShEeEeEeESh,Team name,Yusei Fujikura,Asher Savage,Timothy Nowak,Elijah Kim,1,0
casrrsm6,Advanced,Round of 16,ShEeEeEeESh,Team name,Yusei Fujikura,Asher Savage,Timothy Nowak,Elijah Kim,1,0
casrrsm6,Advanced,Quarter-finals,OC Advanced Boys,2nd Touch,Noah Johnson,chris hernandez,Chris Glover,Lee Stonum,21,17
casrrsm6,Advanced,Quarter-finals,OC Advanced Boys,2nd Touch,Noah Johnson,chris hernandez,Chris Glover,Lee Stonum,21,19
casrrsm6,Advanced,Quarter-finals,Bababas,SpikeGeneers,Seth Holbrook,Ashley Ortlip,James Johnson,Colin Hussey,21,13
casrrsm6,Advanced,Quarter-finals,Bababas,SpikeGeneers,Seth Holbrook,Ashley Ortlip,James Johnson,Colin Hussey,21,11
casrrsm6,Advanced,Quarter-finals,H & M,Sir Spikes a Lot,Isaac Holbrook,Clifton Miller,Trevor Brouelette,Joseph Roberts,21,15
casrrsm6,Advanced,Quarter-finals,H & M,Sir Spikes a Lot,Isaac Holbrook,Clifton Miller,Trevor Brouelette,Joseph Roberts,21,11
casrrsm6,Advanced,Quarter-finals,Club Penguin,ShEeEeEeESh,Shane Ballesteros,,Yusei Fujikura,Asher Savage,21,15
casrrsm6,Advanced,Quarter-finals,Club Penguin,ShEeEeEeESh,Shane Ballesteros,,Yusei Fujikura,Asher Savage,21,15
casrrsm6,Advanced,Semi-finals,OC Advanced Boys,Bababas,Noah Johnson,chris hernandez,Seth Holbrook,Ashley Ortlip,21,19
casrrsm6,Advanced,Semi-finals,OC Advanced Boys,Bababas,Noah Johnson,chris hernandez,Seth Holbrook,Ashley Ortlip,21,13
casrrsm6,Advanced,Semi-finals,H & M,Club Penguin,Isaac Holbrook,Clifton Miller,Shane Ballesteros,,21,18
casrrsm6,Advanced,Semi-finals,H & M,Club Penguin,Isaac Holbrook,Clifton Miller,Shane Ballesteros,,19,21
casrrsm6,Advanced,Semi-finals,H & M,Club Penguin,Isaac Holbrook,Clifton Miller,Shane Ballesteros,,21,17
casrrsm6,Advanced,Final,OC Advanced Boys,H & M,Noah Johnson,chris hernandez,Isaac Holbrook,Clifton Miller,18,21
casrrsm6,Advanced,Final,OC Advanced Boys,H & M,Noah Johnson,chris hernandez,Isaac Holbrook,Clifton Miller,21,19
casrrsm6,Advanced,Final,OC Advanced Boys,H & M,Noah Johnson,chris hernandez,Isaac Holbrook,Clifton Miller,19,21
casrrsm6,Advanced,1st place,H & M,OC Advanced Boys,Isaac Holbrook,Clifton Miller,Noah Johnson,chris hernandez,17,21
